area_id,week,date,score,band,data_confidence,drivers_up,drivers_down,farmer_reports,vet_reports,inbound_animals,inbound_change_pct,inbound_from_outbreak_areas_2w,vacc_coverage,rain_mm,confirmed_outbreak,target
A24,136,2025-08-11,29.0,Low,Low data,3 farmer symptom reports in the last 2 weeks | 1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 42 weeks since last vaccination campaign | seasonal timing,outbreak declared here in the last 8 weeks | drier than normal conditions,0.0,0.0,21.0,-15.789473684210526,0.0,0.3536265115875582,0.9381955754347996,0.0,0
A24,137,2025-08-18,38.0,Low,Low data,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 43 weeks since last vaccination campaign | seasonal timing | drier than normal conditions,outbreak declared here in the last 8 weeks | 0 farmer symptom reports in the last 2 weeks,0.0,0.0,7.0,-61.44578313253012,0.0,0.3483221139137449,2.020048068700277,0.0,0
A24,138,2025-08-25,14.0,Low,Low data,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 44 weeks since last vaccination campaign | seasonal timing | 39 cattle recorded arriving this week,outbreak declared here in the last 8 weeks | 0 farmer symptom reports in the last 2 weeks,0.0,0.0,39.0,82.38341968911918,0.0,0.3430972822050387,1.4230510135867227,0.0,0
A24,139,2025-09-01,9.0,Low,Low data,seasonal timing | 1 farmer symptom reports this week | symptom reports well above this area's normal level | 0 cattle arrived from areas with recent outbreaks,outbreak declared here in the last 8 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),1.0,0.0,43.0,65.51724137931035,0.0,0.7276387009800349,2.442868292533716,0.0,0
A24,140,2025-09-08,46.0,Elevated,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | drier than normal conditions | symptom reports at or below normal,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 0 farmer symptom reports this week,0.0,0.0,0.0,-84.49612403100775,0.0,0.7167241204653344,3.6217509071664913,0.0,0
A24,141,2025-09-15,44.0,Elevated,Low data,seasonal timing | 1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | drier than normal conditions,0.0,0.0,18.0,-17.48878923766816,0.0,0.7059732586583544,2.3618667869530703,0.0,0
A24,142,2025-09-22,46.0,Elevated,Low data,seasonal timing | 1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | drier than normal conditions,0 farmer symptom reports in the last 2 weeks | 0 farmer symptom reports this week,0.0,0.0,0.0,-81.30841121495327,0.0,0.695383659778479,3.105744084967971,0.0,0
A24,143,2025-09-29,25.0,Low,Low data,seasonal timing | 1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | 0 farmer symptom reports this week,0.0,0.0,20.0,2.564102564102564,0.0,0.6849529048818018,12.587560811352208,0.0,0
A24,144,2025-10-06,28.0,Low,Low data,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | 0 farmer symptom reports this week,0.0,0.0,13.0,-23.404255319148938,0.0,0.6746786113085748,10.55919953384665,0.0,0
A24,145,2025-10-13,6.0,Low,Low data,vaccination coverage about 66% | seasonal timing | no outbreak declared here in the last 8 weeks | 49 cattle recorded arriving this week,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,49.0,140.0,0.0,0.6645584321389462,10.214201128581994,0.0,0
A24,146,2025-10-20,9.0,Low,Low data,vaccination coverage about 65% | seasonal timing | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | drier than normal conditions,0.0,0.0,17.0,-20.72072072072072,0.0,0.654590055656862,10.159569063766073,0.0,0
A24,147,2025-10-27,4.0,Low,Low data,vaccination coverage about 64% | seasonal timing | no outbreak declared here in the last 8 weeks | 35 cattle recorded arriving this week,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,35.0,60.0,0.0,0.6447712048220091,13.111784212778767,0.0,0
A24,148,2025-11-03,11.0,Low,Low data,1 farmer symptom reports this week | no outbreak declared here in the last 8 weeks | symptom reports well above this area's normal level | seasonal timing,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing,1.0,0.0,0.0,-79.16666666666666,0.0,0.635099636749679,10.71229975539075,0.0,0
A24,149,2025-11-10,25.0,Low,Low data,2 farmer symptom reports in the last 2 weeks | no outbreak declared here in the last 8 weeks | 1 farmer symptom reports this week | seasonal timing,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing,1.0,0.0,13.0,-25.0,0.0,0.6255731421984337,21.35658113628086,0.0,0
A24,150,2025-11-17,3.0,Low,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | 11 weeks since last vaccination campaign | 14 cattle arrived from other sub-counties,drier than normal conditions | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,51.0,139.57219251336898,0.0,0.6161895450654572,10.73417182199221,0.0,0
A24,151,2025-11-24,6.0,Low,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | 12 weeks since last vaccination campaign | drier than normal conditions,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,17.0,-26.05042016806723,0.0,0.6069467018894753,17.3440646876358,0.0,0
A24,152,2025-12-01,6.0,Low,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | cattle arrivals -83% compared with recent weeks | 13 weeks since last vaccination campaign,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,0.0,-82.97872340425532,0.0,0.5978425013611331,8.115108537975818,0.0,0
A24,153,2025-12-08,10.0,Low,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | cattle arrivals -82% compared with recent weeks | drier than normal conditions,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,0.0,-81.98198198198197,0.0,0.5888748638407162,4.862172834317649,0.0,0
A25,104,2024-12-30,15.0,Low,Low data,cattle arrivals -80% compared with recent weeks | drier than normal conditions | no outbreak declared here in the last 8 weeks | vaccination coverage about 45%,0 farmer symptom reports in the last 2 weeks | symptom reports at or below normal,0.0,0.0,0.0,-80.48780487804879,0.0,0.4459262100086514,1.813206056227742,0.0,0
A25,105,2025-01-06,10.0,Low,Low data,1 vet-reported suspected cases in the last 2 weeks | no outbreak declared here in the last 8 weeks | seasonal timing | 1 suspected cases reported by vets this week,0 farmer symptom reports in the last 2 weeks | symptom reports at or below normal,0.0,1.0,72.0,236.6120218579235,0.0,0.4392373168585216,1.6602736860763847,0.0,0
A25,106,2025-01-13,17.0,Low,Low data,1 vet-reported suspected cases in the last 2 weeks | no outbreak declared here in the last 8 weeks | 12 weeks since last vaccination campaign | seasonal timing,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,16.0,-27.27272727272727,0.0,0.4326487571056438,1.702505138723904,0.0,0
A25,107,2025-01-20,4.0,Low,Low data,no outbreak declared here in the last 8 weeks | 13 weeks since last vaccination campaign | seasonal timing | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,57.0,112.87553648068669,0.0,0.4261590257490592,1.1064951142653203,0.0,0
A25,108,2025-01-27,8.0,Low,Low data,14 weeks since last vaccination campaign | vaccination coverage about 42% | no outbreak declared here in the last 8 weeks | 0 cattle recorded arriving this week,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,0.0,-84.12698412698413,0.0,0.4197666403628233,1.6313784167025067,0.0,0
A25,109,2025-02-03,5.0,Low,Low data,15 weeks since last vaccination campaign | 7 cattle recorded arriving this week | vaccination coverage about 41% | no outbreak declared here in the last 8 weeks,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,7.0,-61.904761904761905,0.0,0.4134701407573809,2.0723750921999966,0.0,0
A25,110,2025-02-10,23.0,Low,Low data,1 farmer symptom reports this week | symptom reports well above this area's normal level | 16 weeks since last vaccination campaign | no outbreak declared here in the last 8 weeks,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing,1.0,0.0,24.0,-4.132231404958678,0.0,0.4072680886460202,3.392605435809174,0.0,0
A25,111,2025-02-17,8.0,Low,Low data,17 weeks since last vaccination campaign | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks | cattle arrivals -63% compared with recent weeks,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing,0.0,0.0,6.0,-62.71186440677966,0.0,0.4011590673163299,4.624118441658622,0.0,0
A25,112,2025-02-24,2.0,Low,Low data,no outbreak declared here in the last 8 weeks | 18 weeks since last vaccination campaign | 0 cattle arrived from areas with recent outbreaks | no major market,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,23.0,0.9009009009009009,0.0,0.3951416813065849,4.432722206599483,0.0,0
A25,113,2025-03-03,2.0,Low,Low data,no outbreak declared here in the last 8 weeks | 19 weeks since last vaccination campaign | 0 cattle arrived from areas with recent outbreaks | cattle arrivals -31% compared with recent weeks,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,16.0,-31.428571428571427,0.0,0.3892145560869862,8.835511271641149,0.0,0
A25,114,2025-03-10,4.0,Low,Low data,no outbreak declared here in the last 8 weeks | drier than normal conditions | cattle arrivals -49% compared with recent weeks | 7 cattle recorded arriving this week,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,7.0,-49.2063492063492,0.0,0.3833763377456813,9.476117028712055,0.0,0
A25,115,2025-03-17,1.0,Low,Low data,no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks | 21 weeks since last vaccination campaign,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,27.0,42.22222222222222,0.0,0.3776256926794961,4.785255271048325,0.0,0
A25,116,2025-03-24,10.0,Low,Low data,1 farmer symptom reports this week | no outbreak declared here in the last 8 weeks | symptom reports well above this area's normal level | 0 cattle arrived from areas with recent outbreaks,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | drier than normal conditions,1.0,0.0,0.0,-73.33333333333333,0.0,0.3719613072893037,13.563304034285888,0.0,0
A25,117,2025-03-31,21.0,Low,Low data,2 farmer symptom reports in the last 2 weeks | no outbreak declared here in the last 8 weeks | 1 farmer symptom reports this week | 0 cattle arrived from areas with recent outbreaks,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing,1.0,0.0,0.0,-73.33333333333333,0.0,0.3663818876799641,27.267123620603797,0.0,0
A25,118,2025-04-07,6.0,Low,Low data,cattle arrivals +499% compared with recent weeks | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing,0.0,0.0,102.0,498.60139860139856,0.0,0.3608861593647647,11.37133537802472,0.0,0
A25,119,2025-04-14,1.0,Low,Low data,no outbreak declared here in the last 8 weeks | seasonal timing | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,20.0,-9.502262443438914,0.0,0.3554728669742932,21.974860455181265,0.0,0
A25,120,2025-04-21,3.0,Low,Low data,no outbreak declared here in the last 8 weeks | cattle arrivals -49% compared with recent weeks | seasonal timing | 0 cattle arrived from areas with recent outbreaks,seasonal timing | 0 farmer symptom reports in the last 2 weeks,0.0,0.0,10.0,-48.93617021276596,0.0,0.3501407739696788,35.67924646185491,0.0,0
A25,121,2025-04-28,3.0,Low,Low data,no outbreak declared here in the last 8 weeks | seasonal timing | cattle arrivals -82% compared with recent weeks | vaccination coverage about 34%,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,0.0,-81.98198198198197,0.0,0.3448886623601336,14.322348591896445,0.0,0
A25,122,2025-05-05,3.0,Low,Low data,28 weeks since last vaccination campaign | no outbreak declared here in the last 8 weeks | seasonal timing | vaccination coverage about 34%,0 farmer symptom reports in the last 2 weeks | drier than normal conditions,0.0,0.0,2.0,-72.81553398058253,0.0,0.3397153324247316,16.083048072131803,0.0,0
A25,123,2025-05-12,13.0,Low,Low data,29 weeks since last vaccination campaign | no outbreak declared here in the last 8 weeks | 1 farmer symptom reports this week | seasonal timing,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | drier than normal conditions,1.0,0.0,4.0,-64.17910447761194,0.0,0.3346196024383606,8.277166422719771,0.0,0
A25,124,2025-05-19,10.0,Low,Low data,30 weeks since last vaccination campaign | no outbreak declared here in the last 8 weeks | seasonal timing | 26 cattle arrived from other sub-counties,seasonal timing | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,62.0,201.12359550561797,0.0,0.3296003084017852,17.85052931395958,0.0,0
A25,125,2025-05-26,6.0,Low,Low data,31 weeks since last vaccination campaign | no outbreak declared here in the last 8 weeks | seasonal timing | 44 cattle recorded arriving this week,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,44.0,63.33333333333333,0.0,0.3246563037757584,7.282747493103645,0.0,0
A25,126,2025-06-02,5.0,Low,Low data,32 weeks since last vaccination campaign | no outbreak declared here in the last 8 weeks | seasonal timing | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,5.0,-71.83098591549296,0.0,0.3197864592191221,5.522301783351407,0.0,0
A25,127,2025-06-09,9.0,Low,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | 33 weeks since last vaccination campaign | 64 cattle recorded arriving this week,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,64.0,195.18716577540107,0.0,0.3149896623308352,6.320627242469507,0.0,0
A25,128,2025-06-16,12.0,Low,Low data,no outbreak declared here in the last 8 weeks | seasonal timing | 34 weeks since last vaccination campaign | 35 cattle recorded arriving this week,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,35.0,38.52813852813853,0.0,0.3102648173958727,3.700242469132196,0.0,0
A25,129,2025-06-23,5.0,Low,Low data,no outbreak declared here in the last 8 weeks | 35 weeks since last vaccination campaign | 0 cattle arrived from areas with recent outbreaks | seasonal timing,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,16.0,-34.375,0.0,0.3056108451349346,1.7080930369756469,0.0,0
A25,130,2025-06-30,3.0,Low,Low data,no outbreak declared here in the last 8 weeks | 36 weeks since last vaccination campaign | 0 cattle arrived from areas with recent outbreaks | seasonal timing,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,0.0,-85.29411764705883,0.0,0.3010266824579106,1.5710278928291868,0.0,0
A25,131,2025-07-07,55.0,Elevated,Low data,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | drier than normal conditions | no outbreak declared here in the last 8 weeks | 37 weeks since last vaccination campaign,cattle arrivals -85% compared with recent weeks | vaccination coverage about 30%,1.0,0.0,0.0,-85.18518518518519,0.0,0.2965112822210419,2.123342338883268,0.0,0
A25,132,2025-07-14,55.0,Elevated,Low data,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 38 weeks since last vaccination campaign | no outbreak declared here in the last 8 weeks | seasonal timing,symptom reports at or below normal | moderate cattle density,0.0,0.0,11.0,-51.8796992481203,0.0,0.2920636129877263,1.3626041363256869,0.0,0
A25,133,2025-07-21,46.0,Elevated,Low data,seasonal timing | 1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | 39 weeks since last vaccination campaign,0 farmer symptom reports in the last 2 weeks | symptom reports at or below normal,0.0,0.0,59.0,138.13953488372093,0.0,0.2876826587929104,0.7888832099135079,0.0,0
A25,134,2025-07-28,82.0,High,Low data,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 40 weeks since last vaccination campaign | no outbreak declared here in the last 8 weeks | seasonal timing,vaccination coverage about 28% | moderate cattle density,1.0,0.0,19.0,-16.52173913043478,0.0,0.2833674189110168,1.611236831710018,0.0,0
A25,135,2025-08-04,19.0,Low,Low data,41 weeks since last vaccination campaign | seasonal timing | no outbreak declared here in the last 8 weeks | no major market,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | symptom reports at or below normal,0.0,0.0,30.0,14.754098360655737,6.0,0.2791169076273515,0.9803426375342964,0.0,0
A25,136,2025-08-11,10.0,Low,Low data,42 weeks since last vaccination campaign | seasonal timing | no outbreak declared here in the last 8 weeks | wetter than normal conditions,0 farmer symptom reports in the last 2 weeks | symptom reports at or below normal,0.0,0.0,4.0,-65.71428571428571,6.0,0.2749301540129412,2.9444906941131657,0.0,0
A25,137,2025-08-18,17.0,Low,Low data,43 weeks since last vaccination campaign | no outbreak declared here in the last 8 weeks | seasonal timing | cattle arrivals +3% compared with recent weeks,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,18.0,2.793296089385475,0.0,0.2708062017027471,1.8521690691800916,0.0,0
A25,138,2025-08-25,9.0,Low,Low data,no outbreak declared here in the last 8 weeks | seasonal timing | 44 weeks since last vaccination campaign | 42 cattle recorded arriving this week,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,42.0,107.73480662983425,0.0,0.2667441086772059,1.3789773145263378,0.0,0
A25,139,2025-09-01,9.0,Low,Low data,no outbreak declared here in the last 8 weeks | seasonal timing | 0 cattle arrived from areas with recent outbreaks | cattle arrivals -32% compared with recent weeks,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,14.0,-31.838565022421523,0.0,0.5442151605546729,1.7210544050974634,0.0,0
A25,140,2025-09-08,17.0,Low,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks | vaccination coverage about 54%,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,24.0,-2.109704641350211,0.0,0.5360519331463528,1.4223954355902897,0.0,0
A25,141,2025-09-15,47.0,Elevated,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | 1 farmer symptom reports this week | vaccination coverage about 53%,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | drier than normal conditions,1.0,0.0,18.0,-26.400000000000002,0.0,0.5280111541491574,2.5079712276911987,0.0,0
A25,142,2025-09-22,73.0,High,Low data,2 farmer symptom reports in the last 2 weeks | seasonal timing | no outbreak declared here in the last 8 weeks | 1 farmer symptom reports this week,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 20 cattle arrived from other sub-counties,1.0,0.0,20.0,-4.30622009569378,0.0,0.5200909868369201,7.264536439035943,0.0,0
A25,143,2025-09-29,18.0,Low,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks | vaccination coverage about 51%,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | symptom reports at or below normal,0.0,0.0,20.0,-4.761904761904762,0.0,0.5122896220343663,15.298933976119168,0.0,0
A25,144,2025-10-06,6.0,Low,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | cattle arrivals +28% compared with recent weeks | 16 cattle arrived from other sub-counties,0 farmer symptom reports in the last 2 weeks | symptom reports at or below normal,0.0,0.0,27.0,28.000000000000004,16.0,0.5046052777038509,12.039422568079257,0.0,0
A25,145,2025-10-13,2.0,Low,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | no major market | 6 weeks since last vaccination campaign,0 farmer symptom reports in the last 2 weeks | drier than normal conditions,0.0,0.0,33.0,36.32286995515695,16.0,0.4970361985382931,11.453534368160188,0.0,0
A25,146,2025-10-20,41.0,Elevated,Low data,2 farmer symptom reports in the last 2 weeks | seasonal timing | no outbreak declared here in the last 8 weeks | 2 farmer symptom reports this week,drier than normal conditions | seasonal timing,2.0,0.0,25.0,0.8403361344537815,0.0,0.4895806555602187,12.110942747508895,0.0,0
A25,147,2025-10-27,23.0,Low,Low data,2 farmer symptom reports in the last 2 weeks | seasonal timing | no outbreak declared here in the last 8 weeks | vaccination coverage about 48%,drier than normal conditions | seasonal timing,0.0,0.0,13.0,-34.841628959276015,0.0,0.4822369457268154,11.21656996839827,0.0,0
A25,148,2025-11-03,7.0,Low,Low data,seasonal timing | symptom reports at or below normal | no outbreak declared here in the last 8 weeks | vaccination coverage about 48%,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,44.0,78.18181818181819,0.0,0.4750033915409132,33.415202915957835,0.0,0
A25,149,2025-11-10,23.0,Low,Low data,seasonal timing | 1 farmer symptom reports this week | vaccination coverage about 47% | no outbreak declared here in the last 8 weeks,drier than normal conditions | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),1.0,0.0,0.0,-83.33333333333334,0.0,0.4678783406677995,14.674387622384142,0.0,0
A25,150,2025-11-17,83.0,High,Low data,2 farmer symptom reports in the last 2 weeks | seasonal timing | no outbreak declared here in the last 8 weeks | vaccination coverage about 46%,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 0 cattle arrived from other sub-counties,1.0,1.0,5.0,-63.96396396396396,0.0,0.4608601655577825,29.54060108820019,0.0,0
A25,151,2025-11-24,77.0,High,Low data,2 farmer symptom reports in the last 2 weeks | seasonal timing | no outbreak declared here in the last 8 weeks | symptom reports well above this area's normal level,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing,1.0,0.0,22.0,4.3478260869565215,0.0,0.4539472630744158,19.264135008277528,0.0,0
A25,152,2025-12-01,10.0,Low,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | vaccination coverage about 45% | symptom reports at or below normal,drier than normal conditions | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,2.0,-73.20574162679426,0.0,0.4471380541282995,5.076738088599656,0.0,0
A25,153,2025-12-08,15.0,Low,Low data,seasonal timing | 37 cattle recorded arriving this week | no outbreak declared here in the last 8 weeks | drier than normal conditions,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,37.0,82.6086956521739,0.0,0.440430983316375,5.548760941226445,0.0,0
A26,104,2024-12-30,11.0,Low,Low data,drier than normal conditions | no outbreak declared here in the last 8 weeks | vaccination coverage about 59% | cattle arrivals -71% compared with recent weeks,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,0.0,-71.42857142857143,0.0,0.591081593793118,1.807951524895314,0.0,0
A26,105,2025-01-06,13.0,Low,Low data,vaccination coverage about 58% | seasonal timing | no outbreak declared here in the last 8 weeks | 41 cattle recorded arriving this week,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,41.0,183.07692307692307,0.0,0.5822153698862212,1.2647207586217102,0.0,0
A26,106,2025-01-13,13.0,Low,Low data,drier than normal conditions | vaccination coverage about 57% | seasonal timing | no outbreak declared here in the last 8 weeks,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,4.0,-57.89473684210527,0.0,0.5734821393379279,2.34449395451329,0.0,0
A26,107,2025-01-20,10.0,Low,Low data,vaccination coverage about 56% | no outbreak declared here in the last 8 weeks | seasonal timing | cattle arrivals +27% compared with recent weeks,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,19.0,27.1523178807947,0.0,0.564879907247859,3.318346202459957,0.0,0
A26,108,2025-01-27,10.0,Low,Low data,vaccination coverage about 56% | drier than normal conditions | no outbreak declared here in the last 8 weeks | seasonal timing,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,23.0,49.333333333333336,0.0,0.5564067086391411,2.3311638803463564,0.0,0
A26,109,2025-02-03,5.0,Low,Low data,15 weeks since last vaccination campaign | no outbreak declared here in the last 8 weeks | vaccination coverage about 55% | cattle arrivals -52% compared with recent weeks,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,4.0,-51.67785234899329,0.0,0.548060608009554,1.6951089130896464,0.0,0
A26,110,2025-02-10,4.0,Low,Low data,no outbreak declared here in the last 8 weeks | drier than normal conditions | vaccination coverage about 54% | 16 weeks since last vaccination campaign,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,14.0,16.030534351145036,0.0,0.5398396988894107,3.3052391600108635,0.0,0
A26,111,2025-02-17,19.0,Low,Low data,1 farmer symptom reports this week | symptom reports well above this area's normal level | no outbreak declared here in the last 8 weeks | 17 weeks since last vaccination campaign,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing,1.0,0.0,41.0,153.79310344827587,0.0,0.5317421034060695,9.202069661036736,0.0,0
A26,112,2025-02-24,7.0,Low,Low data,vaccination coverage about 52% | no outbreak declared here in the last 8 weeks | 18 weeks since last vaccination campaign | cattle arrivals -48% compared with recent weeks,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing,0.0,0.0,7.0,-48.38709677419355,0.0,0.5237659718549785,5.631204381356143,0.0,0
A26,113,2025-03-03,39.0,Low,Low data,no outbreak declared here in the last 8 weeks | 1 farmer symptom reports this week | symptom reports well above this area's normal level | 1 vet-reported suspected cases in the last 2 weeks,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing,1.0,1.0,0.0,-79.27461139896373,0.0,0.5159094822771538,12.507380535246456,0.0,0
A26,114,2025-03-10,18.0,Low,Low data,2 vet-reported suspected cases in the last 2 weeks | no outbreak declared here in the last 8 weeks | 1 suspected cases reported by vets this week | 7 cattle recorded arriving this week,seasonal timing | drier than normal conditions,0.0,1.0,7.0,-36.84210526315789,0.0,0.5081708400429965,7.794255464570675,0.0,0
A26,115,2025-03-17,3.0,Low,Low data,1 vet-reported suspected cases in the last 2 weeks | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks | cattle arrivals -74% compared with recent weeks,0 farmer symptom reports in the last 2 weeks | drier than normal conditions,0.0,0.0,0.0,-74.19354838709677,0.0,0.5005482774423515,12.873568582231105,0.0,0
A26,116,2025-03-24,3.0,Low,Low data,no outbreak declared here in the last 8 weeks | drier than normal conditions | cattle arrivals +29% compared with recent weeks | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,17.0,29.411764705882355,0.0,0.4930400532807162,19.962618437131308,0.0,0
A26,117,2025-03-31,8.0,Low,Low data,1 farmer symptom reports this week | no outbreak declared here in the last 8 weeks | symptom reports well above this area's normal level | 0 cattle arrived from areas with recent outbreaks,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | drier than normal conditions,1.0,0.0,0.0,-69.23076923076923,0.0,0.4856444524815055,21.47953448411609,0.0,0
