area_id,week,week_start,precip_mm,et0_mm,precip_clim_mm,et0_clim_mm
A22,37,2023-09-18,1.9,51.96,1.64,47.022
A22,38,2023-09-25,2.1999999999999997,51.65,1.4,47.886
A22,39,2023-10-02,2.6000000000000005,49.1,2.1100000000000003,47.946999999999996
A22,40,2023-10-09,0.7,49.17,2.63,48.168
A22,41,2023-10-16,4.9,45.65,2.8,48.299
A22,42,2023-10-23,1.9,47.32,6.909999999999999,45.933
A22,43,2023-10-30,73.5,31.63,11.989999999999998,41.794
A22,44,2023-11-06,56.7,27.74,15.520000000000001,39.108
A22,45,2023-11-13,56.6,27.15,18.53,35.406
A22,46,2023-11-20,99.7,27.28,42.79,33.735
A22,47,2023-11-27,7.5,33.5,17.419999999999998,33.781
A22,48,2023-12-04,1.4,38.57,12.040000000000001,35.432
A22,49,2023-12-11,12.600000000000001,35.05,11.26,35.870999999999995
A22,50,2023-12-18,4.3,35.08,6.88,37.632999999999996
A22,51,2023-12-25,1.7,38.03,3.066666666666667,40.526666666666664
A22,52,2024-01-01,0.0,45.01,0.788888888888889,43.28666666666667
A22,53,2024-01-08,7.7,46.7,1.9,44.754
A22,54,2024-01-15,2.3,43.73,4.62,45.412
A22,55,2024-01-22,0.4,46.42,2.8299999999999996,44.042
A22,56,2024-01-29,0.30000000000000004,46.72,3.6700000000000004,45.499
A22,57,2024-02-05,0.7,47.63,0.09,47.007999999999996
A22,58,2024-02-12,0.2,49.160000000000004,0.44000000000000006,46.607
A22,59,2024-02-19,0.39999999999999997,52.89,0.8699999999999999,47.712
A22,60,2024-02-26,1.3,48.97,1.48,48.453
A22,61,2024-03-04,0.8999999999999999,50.73,1.44,47.671
A22,62,2024-03-11,0.5,52.59,9.08,46.97
A22,63,2024-03-18,2.4000000000000004,48.72,4.42,46.973
A22,64,2024-03-25,23.1,42.42,16.33,43.349000000000004
A22,65,2024-04-01,59.6,37.31,11.45,43.536
A22,66,2024-04-08,18.9,40.71,9.98,43.962
A22,67,2024-04-15,8.6,50.45,23.490000000000002,43.017
A22,68,2024-04-22,45.7,40.39,18.09,40.884
A22,69,2024-04-29,8.9,46.55,11.14,40.535000000000004
A22,70,2024-05-06,2.6,46.870000000000005,5.39,40.726
A22,71,2024-05-13,0.0,56.96,1.75,44.634
A22,72,2024-05-20,1.2,54.66,2.0100000000000002,45.221
A22,73,2024-05-27,0.2,51.23,3.41,43.075
A22,74,2024-06-03,1.1,50.18,0.5,44.649
A22,75,2024-06-10,0.7,50.38,0.8700000000000001,44.225
A22,76,2024-06-17,3.5000000000000004,46.45,0.71,44.138999999999996
A22,77,2024-06-24,1.4,52.57,1.0699999999999998,43.845
A22,78,2024-07-01,0.4,43.77,0.64,43.744
A22,79,2024-07-08,3.0,46.33,1.1300000000000001,42.781
A22,80,2024-07-15,0.4,42.45,1.33,44.028
A22,81,2024-07-22,1.7,42.07,0.29,44.68
A22,82,2024-07-29,0.4,45.46,1.27,42.456
A22,83,2024-08-05,2.8000000000000003,45.08,1.03,42.483999999999995
A22,84,2024-08-12,0.8999999999999999,50.05,0.7300000000000001,44.374
A22,85,2024-08-19,0.30000000000000004,50.04,1.41,45.378
A22,86,2024-08-26,9.0,42.55,0.9,45.667
A22,87,2024-09-02,3.1,50.98,1.31,45.933
A22,88,2024-09-09,1.1,52.47,2.19,47.208999999999996
A22,89,2024-09-16,1.1,51.47,1.64,47.022
A22,90,2024-09-23,0.5,53.94,1.4,47.886
A22,91,2024-09-30,1.3,54.06,2.1100000000000003,47.946999999999996
A22,92,2024-10-07,2.6,55.339999999999996,2.63,48.168
A22,93,2024-10-14,0.8,52.45,2.8,48.299
A22,94,2024-10-21,1.5,53.349999999999994,6.909999999999999,45.933
A22,95,2024-10-28,0.30000000000000004,51.07,11.989999999999998,41.794
A22,96,2024-11-04,18.3,39.41,15.520000000000001,39.108
A22,97,2024-11-11,71.2,29.44,18.53,35.406
A22,98,2024-11-18,37.8,30.580000000000002,42.79,33.735
A22,99,2024-11-25,33.4,32.47,17.419999999999998,33.781
A22,100,2024-12-02,0.7,43.839999999999996,12.040000000000001,35.432
A22,101,2024-12-09,2.3,40.38,11.26,35.870999999999995
A22,102,2024-12-16,0.5,41.67,6.88,37.632999999999996
A22,103,2024-12-23,0.8,42.230000000000004,3.066666666666667,40.526666666666664
A22,104,2024-12-30,0.4,45.260000000000005,0.788888888888889,43.28666666666667
A22,105,2025-01-06,0.0,44.47,1.9,44.754
A22,106,2025-01-13,0.1,49.43,4.62,45.412
A22,107,2025-01-20,0.0,48.56,2.8299999999999996,44.042
A22,108,2025-01-27,0.2,49.19,3.6700000000000004,45.499
A22,109,2025-02-03,0.0,50.9,0.09,47.007999999999996
A22,110,2025-02-10,2.0,48.09,0.44000000000000006,46.607
A22,111,2025-02-17,0.0,48.17,0.8699999999999999,47.712
A22,112,2025-02-24,0.0,49.6,1.48,48.453
A22,113,2025-03-03,0.2,50.14,1.44,47.671
A22,114,2025-03-10,2.6,45.79,9.08,46.97
A22,115,2025-03-17,41.599999999999994,40.38,4.42,46.973
A22,116,2025-03-24,52.3,32.65,16.33,43.349000000000004
A22,117,2025-03-31,13.5,36.71,11.45,43.536
A22,118,2025-04-07,7.2,40.96,9.98,43.962
A22,119,2025-04-14,30.4,42.29,23.490000000000002,43.017
A22,120,2025-04-21,34.3,35.41,18.09,40.884
A22,121,2025-04-28,9.2,43.0,11.14,40.535000000000004
A22,122,2025-05-05,15.9,40.49,5.39,40.726
A22,123,2025-05-12,1.8,45.53,1.75,44.634
A22,124,2025-05-19,1.0999999999999999,48.9,2.0100000000000002,45.221
A22,125,2025-05-26,4.699999999999999,44.88,3.41,43.075
A22,126,2025-06-02,2.8,43.47,0.5,44.649
A22,127,2025-06-09,5.6,42.34,0.8700000000000001,44.225
A22,128,2025-06-16,0.8,43.49,0.71,44.138999999999996
A22,129,2025-06-23,3.8,39.03,1.0699999999999998,43.845
A22,130,2025-06-30,1.8,43.68,0.64,43.744
A22,131,2025-07-07,1.5,44.29,1.1300000000000001,42.781
A22,132,2025-07-14,0.1,45.31,1.33,44.028
A22,133,2025-07-21,0.30000000000000004,43.45,0.29,44.68
A22,134,2025-07-28,2.5,43.28,1.27,42.456
A22,135,2025-08-04,1.5,41.96,1.03,42.483999999999995
A22,136,2025-08-11,0.5,43.37,0.7300000000000001,44.374
A22,137,2025-08-18,3.2,39.7,1.41,45.378
A22,138,2025-08-25,1.5,47.43,0.9,45.667
A22,139,2025-09-01,0.6,47.62,1.31,45.933
A22,140,2025-09-08,2.3,47.87,2.19,47.208999999999996
A22,141,2025-09-15,1.7,49.37,1.64,47.022
A22,142,2025-09-22,1.1,51.56,1.4,47.886
A22,143,2025-09-29,0.7000000000000001,51.68,2.1100000000000003,47.946999999999996
A22,144,2025-10-06,3.3000000000000003,47.08,2.63,48.168
A22,145,2025-10-13,1.3,51.76,2.8,48.299
A22,146,2025-10-20,0.0,54.07,6.909999999999999,45.933
A22,147,2025-10-27,38.7,37.92,11.989999999999998,41.794
A22,148,2025-11-03,21.400000000000002,40.81,15.520000000000001,39.108
A22,149,2025-11-10,3.9,37.1,18.53,35.406
A22,150,2025-11-17,4.2,36.94,42.79,33.735
A22,151,2025-11-24,2.5999999999999996,40.83,17.419999999999998,33.781
A22,152,2025-12-01,0.8,40.89,12.040000000000001,35.432
A22,153,2025-12-08,2.6,39.36,11.26,35.870999999999995
A22,154,2025-12-15,3.8,36.34,6.88,37.632999999999996
A22,155,2025-12-22,0.4,41.45,3.066666666666667,40.526666666666664
A23,0,2023-01-02,6.1,46.17,0.3888888888888889,46.733333333333334
A23,1,2023-01-09,0.0,49.4,1.61,47.285000000000004
A23,2,2023-01-16,0.0,51.86,2.01,47.809999999999995
A23,3,2023-01-23,0.0,49.38,0.5399999999999999,47.144999999999996
A23,4,2023-01-30,0.1,44.89,0.8899999999999999,48.492000000000004
A23,5,2023-02-06,0.0,51.879999999999995,0.08,50.399
A23,6,2023-02-13,0.0,49.67,0.43,48.614
A23,7,2023-02-20,0.2,51.85,0.44000000000000006,49.345
A23,8,2023-02-27,0.0,53.82,2.96,49.567
A23,9,2023-03-06,0.30000000000000004,50.129999999999995,2.1100000000000003,49.179
A23,10,2023-03-13,0.8,47.36,5.499999999999999,47.845
A23,11,2023-03-20,36.8,34.18,2.81,48.357
A23,12,2023-03-27,0.9,39.65,17.580000000000002,43.141
A23,13,2023-04-03,21.400000000000002,35.29,12.85,43.197
A23,14,2023-04-10,10.3,38.64,11.510000000000002,42.744
A23,15,2023-04-17,40.9,33.6,18.19,41.006
A23,16,2023-04-24,61.2,26.64,14.529999999999998,39.278
A23,17,2023-05-01,3.2,37.3,10.86,38.557
A23,18,2023-05-08,1.5999999999999999,44.68,5.79,40.317
A23,19,2023-05-15,2.0,47.12,3.16,43.089999999999996
A23,20,2023-05-22,2.7,46.51,2.35,44.241
A23,21,2023-05-29,5.5,41.39,3.3899999999999997,42.852
A23,22,2023-06-05,1.9000000000000001,46.61,1.23,44.019999999999996
A23,23,2023-06-12,2.1,48.99,1.3699999999999999,43.821
A23,24,2023-06-19,0.7,47.36,1.23,43.768
A23,25,2023-06-26,6.2,42.56,1.56,42.551
A23,26,2023-07-03,4.4,42.68,0.82,43.407
A23,27,2023-07-10,6.6000000000000005,43.51,1.7,42.767
A23,28,2023-07-17,2.8,44.49,1.6599999999999997,43.858999999999995
A23,29,2023-07-24,2.5,42.3,0.55,44.059999999999995
A23,30,2023-07-31,1.6,45.06,1.55,42.781
A23,31,2023-08-07,1.0,48.43,1.41,43.64
A23,32,2023-08-14,5.8,44.0,0.89,45.35
A23,33,2023-08-21,6.5,41.0,1.27,46.319
A23,34,2023-08-28,1.9,50.92,0.6500000000000001,46.157
A23,35,2023-09-04,1.0,49.94,0.76,47.425
A23,36,2023-09-11,1.6,48.87,1.36,47.914
A23,37,2023-09-18,1.8,49.68,1.34,46.819
A23,38,2023-09-25,1.6,50.44,1.78,47.9
A23,39,2023-10-02,6.7,46.160000000000004,2.15,48.715999999999994
A23,40,2023-10-09,1.3,48.0,2.43,48.261
A23,41,2023-10-16,11.9,40.980000000000004,2.98,47.202999999999996
A23,42,2023-10-23,3.7,41.86,6.860000000000001,44.528
A23,43,2023-10-30,96.1,28.53,11.830000000000002,41.616
A23,44,2023-11-06,94.69999999999999,25.03,15.580000000000002,37.891
A23,45,2023-11-13,95.8,24.14,21.529999999999998,35.387
A23,46,2023-11-20,53.599999999999994,26.98,28.29,34.297000000000004
A23,47,2023-11-27,6.8,31.65,17.98,35.307
A23,48,2023-12-04,0.30000000000000004,39.85,7.209999999999999,36.872
A23,49,2023-12-11,4.5,37.84,8.45,37.882999999999996
A23,50,2023-12-18,2.9,40.6,6.140000000000001,40.397000000000006
A23,51,2023-12-25,1.4,41.19,2.3416666666666663,44.04833333333334
A23,52,2024-01-01,0.2,47.16,0.3888888888888889,46.733333333333334
A23,53,2024-01-08,0.0,49.46,1.61,47.285000000000004
A23,54,2024-01-15,1.5000000000000002,48.2,2.01,47.809999999999995
A23,55,2024-01-22,0.2,47.45,0.5399999999999999,47.144999999999996
A23,56,2024-01-29,0.0,49.09,0.8899999999999999,48.492000000000004
A23,57,2024-02-05,0.0,49.77,0.08,50.399
A23,58,2024-02-12,0.1,51.33,0.43,48.614
A23,59,2024-02-19,0.1,53.49,0.44000000000000006,49.345
A23,60,2024-02-26,0.6,49.72,2.96,49.567
A23,61,2024-03-04,0.6000000000000001,51.42,2.1100000000000003,49.179
A23,62,2024-03-11,0.4,52.86,5.499999999999999,47.845
A23,63,2024-03-18,2.2,47.78,2.81,48.357
A23,64,2024-03-25,9.4,46.3,17.580000000000002,43.141
A23,65,2024-04-01,63.4,33.57,12.85,43.197
A23,66,2024-04-08,19.2,37.44,11.510000000000002,42.744
A23,67,2024-04-15,5.6,44.65,18.19,41.006
A23,68,2024-04-22,27.2,38.92,14.529999999999998,39.278
A23,69,2024-04-29,8.2,49.04,10.86,38.557
A23,70,2024-05-06,5.8999999999999995,42.06,5.79,40.317
A23,71,2024-05-13,0.2,54.16,3.16,43.089999999999996
A23,72,2024-05-20,2.1,51.96,2.35,44.241
A23,73,2024-05-27,0.6000000000000001,48.8,3.3899999999999997,42.852
A23,74,2024-06-03,2.1,49.56,1.23,44.019999999999996
A23,75,2024-06-10,3.3,46.3,1.3699999999999999,43.821
A23,76,2024-06-17,4.3,44.68,1.23,43.768
A23,77,2024-06-24,1.8,50.68,1.56,42.551
A23,78,2024-07-01,0.5,42.56,0.82,43.407
A23,79,2024-07-08,3.2,44.29,1.7,42.767
A23,80,2024-07-15,1.5,40.21,1.6599999999999997,43.858999999999995
A23,81,2024-07-22,1.2,43.769999999999996,0.55,44.059999999999995
A23,82,2024-07-29,2.8,45.53,1.55,42.781
A23,83,2024-08-05,3.3,44.29,1.41,43.64
A23,84,2024-08-12,0.5,51.07,0.89,45.35
A23,85,2024-08-19,0.3,49.03,1.27,46.319
A23,86,2024-08-26,17.8,37.92,0.6500000000000001,46.157
A23,87,2024-09-02,2.3,49.75,0.76,47.425
A23,88,2024-09-09,1.0,52.28,1.36,47.914
A23,89,2024-09-16,1.6,50.06,1.34,46.819
A23,90,2024-09-23,0.1,54.230000000000004,1.78,47.9
A23,91,2024-09-30,0.39999999999999997,53.45,2.15,48.715999999999994
A23,92,2024-10-07,3.2,53.760000000000005,2.43,48.261
A23,93,2024-10-14,0.6000000000000001,51.21,2.98,47.202999999999996
A23,94,2024-10-21,1.0,52.71,6.860000000000001,44.528
A23,95,2024-10-28,0.7999999999999999,49.83,11.830000000000002,41.616
A23,96,2024-11-04,26.699999999999996,35.67,15.580000000000002,37.891
A23,97,2024-11-11,59.0,29.04,21.529999999999998,35.387
A23,98,2024-11-18,36.3,32.04,28.29,34.297000000000004
A23,99,2024-11-25,42.0,30.380000000000003,17.98,35.307
A23,100,2024-12-02,0.30000000000000004,42.22,7.209999999999999,36.872
A23,101,2024-12-09,1.2,42.72,8.45,37.882999999999996
A23,102,2024-12-16,0.4,41.78,6.140000000000001,40.397000000000006
A23,103,2024-12-23,0.2,43.54,2.3416666666666663,44.04833333333334
A23,104,2024-12-30,0.2,47.82,0.3888888888888889,46.733333333333334
A23,105,2025-01-06,0.0,47.34,1.61,47.285000000000004
A23,106,2025-01-13,0.0,51.75,2.01,47.809999999999995
A23,107,2025-01-20,0.0,49.54,0.5399999999999999,47.144999999999996
A23,108,2025-01-27,0.0,50.95,0.8899999999999999,48.492000000000004
A23,109,2025-02-03,0.0,50.06,0.08,50.399
A23,110,2025-02-10,2.0,47.9,0.43,48.614
A23,111,2025-02-17,0.0,50.39,0.44000000000000006,49.345
A23,112,2025-02-24,0.0,51.81,2.96,49.567
A23,113,2025-03-03,0.4,48.38,2.1100000000000003,49.179
A23,114,2025-03-10,3.7,46.83,5.499999999999999,47.845
A23,115,2025-03-17,28.3,41.019999999999996,2.81,48.357
A23,116,2025-03-24,39.8,34.55,17.580000000000002,43.141
A23,117,2025-03-31,23.5,36.92,12.85,43.197
A23,118,2025-04-07,5.199999999999999,37.03,11.510000000000002,42.744
A23,119,2025-04-14,21.1,38.63,18.19,41.006
A23,120,2025-04-21,24.699999999999996,32.22,14.529999999999998,39.278
A23,121,2025-04-28,17.7,42.05,10.86,38.557
A23,122,2025-05-05,22.0,33.71,5.79,40.317
A23,123,2025-05-12,3.0,42.11,3.16,43.089999999999996
A23,124,2025-05-19,1.7999999999999998,46.09,2.35,44.241
A23,125,2025-05-26,6.5,42.53,3.3899999999999997,42.852
A23,126,2025-06-02,4.0,41.87,1.23,44.019999999999996
A23,127,2025-06-09,8.5,38.9,1.3699999999999999,43.821
A23,128,2025-06-16,2.9,41.55,1.23,43.768
A23,129,2025-06-23,4.800000000000001,36.730000000000004,1.56,42.551
A23,130,2025-06-30,2.6,44.54,0.82,43.407
A23,131,2025-07-07,2.0,44.44,1.7,42.767
A23,132,2025-07-14,0.30000000000000004,46.32,1.6599999999999997,43.858999999999995
A23,133,2025-07-21,0.30000000000000004,41.95,0.55,44.059999999999995
A23,134,2025-07-28,1.6,43.71,1.55,42.781
A23,135,2025-08-04,0.6,41.54,1.41,43.64
A23,136,2025-08-11,0.3,44.78,0.89,45.35
A23,137,2025-08-18,2.0,42.32,1.27,46.319
A23,138,2025-08-25,0.9,47.33,0.6500000000000001,46.157
A23,139,2025-09-01,0.8,48.230000000000004,0.76,47.425
A23,140,2025-09-08,3.4,47.81,1.36,47.914
A23,141,2025-09-15,1.5,49.52,1.34,46.819
A23,142,2025-09-22,1.1,52.56,1.78,47.9
A23,143,2025-09-29,0.30000000000000004,51.19,2.15,48.715999999999994
A23,144,2025-10-06,6.3,46.129999999999995,2.43,48.261
A23,145,2025-10-13,0.1,53.08,2.98,47.202999999999996
A23,146,2025-10-20,0.1,52.75,6.860000000000001,44.528
A23,147,2025-10-27,14.0,39.37,11.830000000000002,41.616
A23,148,2025-11-03,5.800000000000001,41.68,15.580000000000002,37.891
A23,149,2025-11-10,2.2,39.66,21.529999999999998,35.387
A23,150,2025-11-17,2.7,39.77,28.29,34.297000000000004
A23,151,2025-11-24,2.2,40.01,17.98,35.307
A23,152,2025-12-01,0.1,43.53,7.209999999999999,36.872
A23,153,2025-12-08,9.6,37.99,8.45,37.882999999999996
A23,154,2025-12-15,0.3,42.56,6.140000000000001,40.397000000000006
A23,155,2025-12-22,0.7999999999999999,45.0,2.3416666666666663,44.04833333333334
A24,0,2023-01-02,4.9,43.69,0.911111111111111,43.82666666666667
A24,1,2023-01-09,0.3,47.47,1.5699999999999998,45.386
A24,2,2023-01-16,0.0,50.41,3.4,45.480000000000004
A24,3,2023-01-23,0.0,46.86,2.08,44.335
A24,4,2023-01-30,0.0,44.83,2.15,45.181
A24,5,2023-02-06,0.0,49.92,0.29000000000000004,47.090999999999994
A24,6,2023-02-13,0.4,47.83,0.7,45.637
A24,7,2023-02-20,0.1,49.9,1.3,46.185
A24,8,2023-02-27,0.0,50.86,4.02,46.894
A24,9,2023-03-06,0.1,49.03,1.7899999999999998,46.338
A24,10,2023-03-13,0.4,48.480000000000004,6.8100000000000005,45.632999999999996
A24,11,2023-03-20,27.2,39.72,5.9799999999999995,45.54
A24,12,2023-03-27,2.8,42.79,12.0,41.754000000000005
A24,13,2023-04-03,24.6,37.3,9.57,41.216
A24,14,2023-04-10,31.3,36.13,12.11,40.547000000000004
A24,15,2023-04-17,13.3,33.66,12.11,40.184000000000005
A24,16,2023-04-24,103.60000000000001,24.04,17.09,37.573
A24,17,2023-05-01,9.8,30.63,30.97,34.9
A24,18,2023-05-08,11.0,39.38,12.930000000000001,34.87
A24,19,2023-05-15,2.5,42.32,8.879999999999999,38.064
A24,20,2023-05-22,4.4,43.63,7.0,39.503
A24,21,2023-05-29,13.100000000000001,36.69,6.660000000000001,38.031
A24,22,2023-06-05,4.0,43.36,1.9899999999999998,39.71
A24,23,2023-06-12,2.4000000000000004,45.96,3.62,39.638
A24,24,2023-06-19,4.0,45.370000000000005,2.82,39.904
A24,25,2023-06-26,8.1,38.12,3.3200000000000003,39.136
A24,26,2023-07-03,11.5,37.65,1.94,39.864
A24,27,2023-07-10,10.200000000000001,39.16,2.89,39.03
A24,28,2023-07-17,5.1,40.86,2.3899999999999997,40.393
A24,29,2023-07-24,4.0,40.34,1.22,41.166
A24,30,2023-07-31,4.7,40.55,3.0,38.875
A24,31,2023-08-07,2.9,45.07,2.5,39.797
A24,32,2023-08-14,4.4,39.77,1.5,40.76
A24,33,2023-08-21,3.6999999999999997,40.46,3.85,41.961
A24,34,2023-08-28,3.7,47.03,1.9100000000000001,42.666000000000004
A24,35,2023-09-04,2.3,45.410000000000004,1.77,43.088
A24,36,2023-09-11,3.4999999999999996,47.09,2.9300000000000006,43.739
A24,37,2023-09-18,2.7,47.82,3.16,42.649
A24,38,2023-09-25,3.3,46.38,3.84,43.869
A24,39,2023-10-02,16.6,42.23,4.2299999999999995,44.251999999999995
A24,40,2023-10-09,0.8,45.31,4.7299999999999995,44.338
A24,41,2023-10-16,10.9,42.53,5.58,44.973
A24,42,2023-10-23,4.1000000000000005,44.47,10.28,42.445
A24,43,2023-10-30,86.0,29.48,11.7,39.152
A24,44,2023-11-06,43.6,25.43,11.18,38.0
A24,45,2023-11-13,48.9,23.58,24.61,34.266000000000005
A24,46,2023-11-20,99.1,26.83,33.17,33.793
A24,47,2023-11-27,14.6,32.68,14.13,34.173
A24,48,2023-12-04,4.9,36.63,14.99,35.19
A24,49,2023-12-11,20.5,31.53,9.9,35.176
A24,50,2023-12-18,3.8,32.95,9.35,37.902
A24,51,2023-12-25,5.6000000000000005,36.2,3.266666666666667,41.2975
A24,52,2024-01-01,0.2,45.29,0.911111111111111,43.82666666666667
A24,53,2024-01-08,0.4,48.08,1.5699999999999998,45.386
A24,54,2024-01-15,13.4,43.69,3.4,45.480000000000004
A24,55,2024-01-22,0.0,46.88,2.08,44.335
A24,56,2024-01-29,0.3,47.47,2.15,45.181
A24,57,2024-02-05,1.7,47.480000000000004,0.29000000000000004,47.090999999999994
A24,58,2024-02-12,0.0,49.76,0.7,45.637
A24,59,2024-02-19,1.0,51.51,1.3,46.185
A24,60,2024-02-26,3.3000000000000003,46.06,4.02,46.894
A24,61,2024-03-04,0.8,49.05,1.7899999999999998,46.338
A24,62,2024-03-11,0.4,50.91,6.8100000000000005,45.632999999999996
A24,63,2024-03-18,2.5,45.41,5.9799999999999995,45.54
A24,64,2024-03-25,8.0,40.77,12.0,41.754000000000005
A24,65,2024-04-01,35.5,34.6,9.57,41.216
A24,66,2024-04-08,23.200000000000003,36.37,12.11,40.547000000000004
A24,67,2024-04-15,5.5,43.23,12.11,40.184000000000005
A24,68,2024-04-22,26.900000000000002,36.02,17.09,37.573
A24,69,2024-04-29,10.1,47.16,30.97,34.9
A24,70,2024-05-06,5.5,38.54,12.930000000000001,34.87
A24,71,2024-05-13,0.4,51.19,8.879999999999999,38.064
A24,72,2024-05-20,6.5,47.72,7.0,39.503
A24,73,2024-05-27,1.1,47.449999999999996,6.660000000000001,38.031
A24,74,2024-06-03,2.8,47.46,1.9899999999999998,39.71
A24,75,2024-06-10,3.6,45.33,3.62,39.638
A24,76,2024-06-17,6.1000000000000005,39.47,2.82,39.904
A24,77,2024-06-24,4.7,46.38,3.3200000000000003,39.136
A24,78,2024-07-01,1.0,39.769999999999996,1.94,39.864
A24,79,2024-07-08,6.0,40.82,2.89,39.03
A24,80,2024-07-15,2.7,40.46,2.3899999999999997,40.393
A24,81,2024-07-22,5.4,40.79,1.22,41.166
A24,82,2024-07-29,3.6,42.32,3.0,38.875
A24,83,2024-08-05,4.7,42.04,2.5,39.797
A24,84,2024-08-12,0.8,46.69,1.5,40.76
A24,85,2024-08-19,1.4,47.09,3.85,41.961
A24,86,2024-08-26,23.8,36.43,1.9100000000000001,42.666000000000004
A24,87,2024-09-02,5.4,47.4,1.77,43.088
A24,88,2024-09-09,1.8,47.86,2.9300000000000006,43.739
A24,89,2024-09-16,2.6,47.72,3.16,42.649
A24,90,2024-09-23,0.5,50.33,3.84,43.869
A24,91,2024-09-30,2.3,50.53,4.2299999999999995,44.251999999999995
A24,92,2024-10-07,4.1,51.93,4.7299999999999995,44.338
A24,93,2024-10-14,1.6,49.07,5.58,44.973
A24,94,2024-10-21,2.8,51.18,10.28,42.445
A24,95,2024-10-28,1.7,48.86,11.7,39.152
A24,96,2024-11-04,21.0,37.96,11.18,38.0
A24,97,2024-11-11,36.7,28.32,24.61,34.266000000000005
A24,98,2024-11-18,18.2,30.55,33.17,33.793
A24,99,2024-11-25,23.3,32.46,14.13,34.173
A24,100,2024-12-02,0.5,46.68,14.99,35.19
A24,101,2024-12-09,10.2,41.43,9.9,35.176
A24,102,2024-12-16,0.8,43.48,9.35,37.902
A24,103,2024-12-23,0.9,43.84,3.266666666666667,41.2975
A24,104,2024-12-30,0.39999999999999997,49.21,0.911111111111111,43.82666666666667
A24,105,2025-01-06,0.0,46.23,1.5699999999999998,45.386
A24,106,2025-01-13,0.2,52.76,3.4,45.480000000000004
A24,107,2025-01-20,0.0,49.730000000000004,2.08,44.335
A24,108,2025-01-27,2.0,51.09,2.15,45.181
A24,109,2025-02-03,0.0,51.61,0.29000000000000004,47.090999999999994
A24,110,2025-02-10,2.1,47.59,0.7,45.637
A24,111,2025-02-17,0.0,50.26,1.3,46.185
A24,112,2025-02-24,0.2,49.37,4.02,46.894
A24,113,2025-03-03,0.2,49.38,1.7899999999999998,46.338
A24,114,2025-03-10,0.5,48.75,6.8100000000000005,45.632999999999996
A24,115,2025-03-17,21.3,40.36,5.9799999999999995,45.54
A24,116,2025-03-24,55.300000000000004,34.03,12.0,41.754000000000005
A24,117,2025-03-31,27.0,35.9,9.57,41.216
A24,118,2025-04-07,17.6,40.33,12.11,40.547000000000004
A24,119,2025-04-14,14.4,41.05,12.11,40.184000000000005
A24,120,2025-04-21,36.800000000000004,32.81,17.09,37.573
A24,121,2025-04-28,6.0,42.6,30.97,34.9
A24,122,2025-05-05,16.0,31.689999999999998,12.930000000000001,34.87
A24,123,2025-05-12,7.7,39.6,8.879999999999999,38.064
A24,124,2025-05-19,4.3,45.67,7.0,39.503
A24,125,2025-05-26,8.3,41.43,6.660000000000001,38.031
A24,126,2025-06-02,10.8,38.71,1.9899999999999998,39.71
A24,127,2025-06-09,12.8,37.13,3.62,39.638
A24,128,2025-06-16,3.0,39.78,2.82,39.904
A24,129,2025-06-23,8.2,35.48,3.3200000000000003,39.136
A24,130,2025-06-30,6.8,42.1,1.94,39.864
A24,131,2025-07-07,2.8,43.17,2.89,39.03
A24,132,2025-07-14,1.3,43.51,2.3899999999999997,40.393
A24,133,2025-07-21,0.9999999999999999,41.13,1.22,41.166
A24,134,2025-07-28,6.000000000000001,41.65,3.0,38.875
A24,135,2025-08-04,1.5999999999999999,39.15,2.5,39.797
A24,136,2025-08-11,1.7,41.17,1.5,40.76
A24,137,2025-08-18,3.1,40.67,3.85,41.961
A24,138,2025-08-25,3.3,45.4,1.9100000000000001,42.666000000000004
A24,139,2025-09-01,2.3,45.51,1.77,43.088
A24,140,2025-09-08,3.6,45.68,2.9300000000000006,43.739
A24,141,2025-09-15,2.4,46.25,3.16,42.649
A24,142,2025-09-22,2.2,50.71,3.84,43.869
A24,143,2025-09-29,1.8,49.980000000000004,4.2299999999999995,44.251999999999995
A24,144,2025-10-06,4.9,43.86,4.7299999999999995,44.338
A24,145,2025-10-13,0.8,52.01,5.58,44.973
A24,146,2025-10-20,1.0,53.67,10.28,42.445
A24,147,2025-10-27,34.599999999999994,35.8,11.7,39.152
A24,148,2025-11-03,10.0,41.1,11.18,38.0
A24,149,2025-11-10,7.7,38.94,24.61,34.266000000000005
A24,150,2025-11-17,5.699999999999999,40.45,33.17,33.793
A24,151,2025-11-24,4.6,41.45,14.13,34.173
A24,152,2025-12-01,1.7,43.74,14.99,35.19
A24,153,2025-12-08,4.0,39.36,9.9,35.176
A24,154,2025-12-15,4.9,39.83,9.35,37.902
A24,155,2025-12-22,4.7,42.7,3.266666666666667,41.2975
A25,0,2023-01-02,10.9,37.91,1.4,41.056666666666665
A25,1,2023-01-09,1.5,43.94,1.27,41.845
A25,2,2023-01-16,8.6,46.230000000000004,2.6100000000000003,42.599000000000004
A25,3,2023-01-23,0.7,44.31,1.9,41.786
A25,4,2023-01-30,0.30000000000000004,43.39,3.2900000000000005,41.88
A25,5,2023-02-06,0.1,46.72,0.38,43.337
A25,6,2023-02-13,0.7,44.03,1.3299999999999998,42.522999999999996
A25,7,2023-02-20,1.0,46.65,1.55,42.457
A25,8,2023-02-27,0.0,47.46,3.88,43.031
A25,9,2023-03-06,1.0,45.77,2.9,42.410000000000004
A25,10,2023-03-13,1.2,44.93,6.93,41.381
