week,from_holding,to_holding,from_area,to_area,n_animals,permit_recorded,date
121,H00890,H00902,21,21,20,1,2025-04-28
121,H00913,H00917,22,22,8,1,2025-04-28
121,H00925,H00910,22,22,19,1,2025-04-28
121,H00926,H00460,22,10,9,1,2025-04-28
121,H00938,H00962,23,23,7,1,2025-04-28
121,H00946,H00999,23,25,9,1,2025-04-28
121,H00962,H00960,23,23,23,0,2025-04-28
121,H00966,H00853,24,20,22,1,2025-04-28
121,H00972,H00978,24,24,8,1,2025-04-28
121,H00980,H00983,24,24,21,1,2025-04-28
121,H00985,H00969,24,24,5,1,2025-04-28
121,H00986,H00865,24,20,5,1,2025-04-28
121,H01009,H00906,25,22,24,1,2025-04-28
122,H00000,H00139,0,2,23,0,2025-05-05
122,H00005,H00012,0,0,11,1,2025-05-05
122,H00028,H00025,0,0,10,0,2025-05-05
122,H00031,H00032,0,0,2,0,2025-05-05
122,H00042,H00039,1,1,14,1,2025-05-05
122,H00063,H00062,1,1,17,0,2025-05-05
122,H00069,H00008,1,0,8,1,2025-05-05
122,H00071,H00306,1,6,15,1,2025-05-05
122,H00073,H00062,1,1,23,1,2025-05-05
122,H00078,H00209,1,4,23,1,2025-05-05
122,H00095,H00127,1,2,13,1,2025-05-05
122,H00101,H00103,2,2,19,0,2025-05-05
122,H00104,H00104,2,2,22,1,2025-05-05
122,H00120,H00117,2,2,9,1,2025-05-05
122,H00160,H00516,3,12,12,1,2025-05-05
122,H00161,H00150,3,3,12,1,2025-05-05
122,H00170,H00307,3,6,23,1,2025-05-05
122,H00188,H00191,4,4,20,0,2025-05-05
122,H00244,H00244,5,5,18,0,2025-05-05
122,H00245,H00254,5,5,5,0,2025-05-05
122,H00267,H00263,6,5,20,0,2025-05-05
122,H00273,H00283,6,6,11,0,2025-05-05
122,H00334,H00308,7,7,2,1,2025-05-05
122,H00343,H00131,7,2,2,0,2025-05-05
122,H00347,H00358,8,8,10,0,2025-05-05
122,H00353,H00345,8,8,10,0,2025-05-05
122,H00355,H00142,8,2,24,1,2025-05-05
122,H00358,H00282,8,6,16,1,2025-05-05
122,H00373,H00431,8,10,15,0,2025-05-05
122,H00380,H00393,9,9,16,1,2025-05-05
122,H00387,H00735,9,16,10,1,2025-05-05
122,H00389,H00386,9,9,23,1,2025-05-05
122,H00411,H00393,9,9,22,1,2025-05-05
122,H00425,H00443,10,10,7,1,2025-05-05
122,H00432,H00441,10,10,22,1,2025-05-05
122,H00447,H00458,10,10,15,0,2025-05-05
122,H00463,H00468,11,11,20,0,2025-05-05
122,H00467,H00690,11,15,13,1,2025-05-05
122,H00480,H00487,11,11,24,0,2025-05-05
122,H00511,H00483,11,11,18,0,2025-05-05
122,H00515,H00548,12,12,4,0,2025-05-05
122,H00517,H00538,12,12,17,1,2025-05-05
122,H00523,H00591,12,13,10,0,2025-05-05
122,H00534,H00530,12,12,13,1,2025-05-05
122,H00587,H00583,13,13,20,1,2025-05-05
122,H00614,H00597,13,13,21,1,2025-05-05
122,H00628,H00638,14,14,12,0,2025-05-05
122,H00665,H00690,15,15,10,1,2025-05-05
122,H00666,H00451,15,10,12,0,2025-05-05
122,H00667,H00678,15,15,6,0,2025-05-05
122,H00671,H00796,15,18,7,0,2025-05-05
122,H00678,H00789,15,18,11,0,2025-05-05
122,H00689,H00667,15,15,16,0,2025-05-05
122,H00716,H00699,16,15,9,1,2025-05-05
122,H00729,H00566,16,12,8,1,2025-05-05
122,H00742,H00749,17,17,4,1,2025-05-05
122,H00743,H00742,17,17,21,0,2025-05-05
122,H00748,H00745,17,17,12,1,2025-05-05
122,H00753,H00753,17,17,16,0,2025-05-05
122,H00761,H00757,17,17,13,0,2025-05-05
122,H00771,H00770,17,17,10,0,2025-05-05
122,H00779,H00797,18,18,11,0,2025-05-05
122,H00797,H00802,18,18,24,0,2025-05-05
122,H00819,H00825,19,19,24,0,2025-05-05
122,H00828,H00861,19,20,24,0,2025-05-05
122,H00832,H00864,19,20,16,0,2025-05-05
122,H00848,H00374,20,8,24,1,2025-05-05
122,H00852,H00117,20,2,23,1,2025-05-05
122,H00861,H00843,20,20,13,0,2025-05-05
122,H00864,H00897,20,21,19,1,2025-05-05
122,H00870,H00871,20,20,11,1,2025-05-05
122,H00874,H00898,21,21,19,0,2025-05-05
122,H00875,H00887,21,21,23,0,2025-05-05
122,H00878,H00784,21,18,23,1,2025-05-05
122,H00887,H00121,21,2,17,1,2025-05-05
122,H00893,H00879,21,21,5,0,2025-05-05
122,H00902,H00859,21,20,24,1,2025-05-05
122,H00916,H00850,22,20,13,1,2025-05-05
122,H00920,H00791,22,18,12,1,2025-05-05
122,H00927,H00920,22,22,10,0,2025-05-05
122,H00960,H00933,23,23,9,1,2025-05-05
122,H00970,H00965,24,24,5,1,2025-05-05
122,H00977,H00982,24,24,14,1,2025-05-05
122,H00990,H01015,25,25,9,0,2025-05-05
122,H01000,H01017,25,25,16,0,2025-05-05
122,H01011,H00864,25,20,16,0,2025-05-05
123,H00006,H00789,0,18,3,0,2025-05-12
123,H00009,H00026,0,0,9,1,2025-05-12
123,H00028,H00032,0,0,7,1,2025-05-12
123,H00031,H00032,0,0,14,0,2025-05-12
123,H00039,H00056,1,1,8,1,2025-05-12
123,H00055,H00039,1,1,19,0,2025-05-12
123,H00061,H00161,1,3,12,0,2025-05-12
123,H00090,H00076,1,1,12,1,2025-05-12
123,H00093,H00450,1,10,7,1,2025-05-12
123,H00096,H00797,1,18,15,0,2025-05-12
123,H00121,H00127,2,2,22,1,2025-05-12
123,H00158,H00185,3,3,8,1,2025-05-12
123,H00182,H00152,3,3,17,1,2025-05-12
123,H00190,H00211,4,4,5,1,2025-05-12
123,H00194,H00211,4,4,3,0,2025-05-12
123,H00202,H00220,4,4,6,1,2025-05-12
123,H00204,H00642,4,14,19,0,2025-05-12
123,H00212,H00231,4,4,16,0,2025-05-12
123,H00241,H00236,5,5,9,1,2025-05-12
123,H00244,H00263,5,5,18,1,2025-05-12
123,H00250,H00381,5,9,19,1,2025-05-12
123,H00256,H00822,5,19,14,1,2025-05-12
123,H00268,H00295,6,6,7,1,2025-05-12
123,H00280,H00273,6,6,23,0,2025-05-12
123,H00281,H00434,6,10,17,1,2025-05-12
123,H00307,H00265,6,6,20,1,2025-05-12
123,H00364,H00371,8,8,9,0,2025-05-12
123,H00384,H00785,9,18,22,1,2025-05-12
123,H00385,H00479,9,11,6,1,2025-05-12
123,H00391,H00387,9,9,5,1,2025-05-12
123,H00400,H00383,9,9,17,0,2025-05-12
123,H00407,H00380,9,9,21,0,2025-05-12
123,H00412,H00431,10,10,7,1,2025-05-12
123,H00415,H00644,10,14,14,0,2025-05-12
123,H00423,H00304,10,6,15,1,2025-05-12
123,H00437,H00115,10,2,9,1,2025-05-12
123,H00439,H00446,10,10,11,1,2025-05-12
123,H00441,H00024,10,0,6,1,2025-05-12
123,H00465,H00486,11,11,17,1,2025-05-12
123,H00469,H00032,11,0,13,1,2025-05-12
123,H00470,H00502,11,11,16,1,2025-05-12
123,H00488,H00697,11,15,6,1,2025-05-12
123,H00494,H00463,11,11,18,1,2025-05-12
123,H00507,H00200,11,4,6,0,2025-05-12
123,H00533,H00167,12,3,19,0,2025-05-12
123,H00534,H00543,12,12,17,0,2025-05-12
123,H00545,H00577,12,12,10,0,2025-05-12
123,H00555,H00615,12,13,10,1,2025-05-12
123,H00566,H00545,12,12,24,1,2025-05-12
123,H00568,H00657,12,14,10,0,2025-05-12
123,H00576,H00514,12,12,24,0,2025-05-12
123,H00582,H01003,13,25,24,1,2025-05-12
123,H00595,H00605,13,13,3,0,2025-05-12
123,H00597,H00471,13,11,19,1,2025-05-12
123,H00602,H00636,13,14,12,1,2025-05-12
123,H00616,H00586,13,13,20,0,2025-05-12
123,H00621,H00592,13,13,5,1,2025-05-12
123,H00642,H00547,14,12,3,1,2025-05-12
123,H00645,H00650,14,14,8,0,2025-05-12
123,H00671,H00298,15,6,5,1,2025-05-12
123,H00674,H00440,15,10,17,1,2025-05-12
123,H00679,H00676,15,15,19,1,2025-05-12
123,H00704,H00757,16,17,20,0,2025-05-12
123,H00705,H00899,16,21,16,0,2025-05-12
123,H00711,H00708,16,16,13,1,2025-05-12
123,H00721,H00718,16,16,23,0,2025-05-12
123,H00741,H00773,17,17,15,0,2025-05-12
123,H00744,H00753,17,17,4,1,2025-05-12
123,H00750,H00767,17,17,5,0,2025-05-12
123,H00761,H00769,17,17,11,1,2025-05-12
123,H00769,H00771,17,17,6,1,2025-05-12
123,H00789,H00688,18,15,16,1,2025-05-12
123,H00808,H00893,18,21,5,1,2025-05-12
123,H00842,H00251,20,5,15,1,2025-05-12
123,H00846,H00771,20,17,11,0,2025-05-12
123,H00856,H00966,20,24,15,1,2025-05-12
123,H00861,H00845,20,20,20,1,2025-05-12
123,H00888,H00894,21,21,19,1,2025-05-12
123,H00909,H00908,22,22,13,1,2025-05-12
123,H00916,H00866,22,20,10,1,2025-05-12
123,H00921,H00881,22,21,11,1,2025-05-12
123,H00924,H00922,22,22,13,1,2025-05-12
123,H00941,H00386,23,9,16,0,2025-05-12
123,H00955,H00914,23,22,10,1,2025-05-12
123,H00970,H00980,24,24,16,1,2025-05-12
123,H00984,H00981,24,24,20,1,2025-05-12
123,H00991,H00297,25,6,10,1,2025-05-12
123,H01002,H00681,25,15,2,1,2025-05-12
123,H01010,H01018,25,25,24,0,2025-05-12
124,H00004,H00008,0,0,13,0,2025-05-19
124,H00015,H00013,0,0,19,1,2025-05-19
124,H00016,H00426,0,10,17,0,2025-05-19
124,H00020,H00112,0,2,19,0,2025-05-19
124,H00028,H00142,0,2,20,0,2025-05-19
124,H00036,H00711,0,16,10,1,2025-05-19
124,H00051,H00053,1,1,13,0,2025-05-19
124,H00054,H00093,1,1,3,1,2025-05-19
124,H00055,H00234,1,5,16,1,2025-05-19
124,H00076,H00118,1,2,16,0,2025-05-19
124,H00088,H00077,1,1,22,1,2025-05-19
124,H00099,H00114,2,2,22,1,2025-05-19
124,H00105,H00791,2,18,18,0,2025-05-19
124,H00114,H00122,2,2,14,1,2025-05-19
124,H00117,H00127,2,2,16,1,2025-05-19
124,H00128,H00285,2,6,11,1,2025-05-19
124,H00148,H00183,3,3,13,1,2025-05-19
124,H00154,H00106,3,2,9,0,2025-05-19
124,H00157,H00362,3,8,22,1,2025-05-19
124,H00162,H00159,3,3,21,1,2025-05-19
124,H00179,H00387,3,9,16,1,2025-05-19
124,H00189,H00071,4,1,22,1,2025-05-19
124,H00192,H00292,4,6,12,0,2025-05-19
124,H00213,H00641,4,14,6,0,2025-05-19
124,H00218,H00473,4,11,9,0,2025-05-19
124,H00222,H00117,4,2,10,0,2025-05-19
124,H00228,H00000,4,0,11,1,2025-05-19
124,H00243,H00253,5,5,11,1,2025-05-19
124,H00279,H00271,6,6,10,1,2025-05-19
124,H00320,H00454,7,10,7,1,2025-05-19
124,H00328,H00293,7,6,2,0,2025-05-19
124,H00336,H00433,7,10,2,1,2025-05-19
124,H00347,H00350,8,8,2,1,2025-05-19
124,H00359,H00124,8,2,19,0,2025-05-19
124,H00379,H00379,9,9,16,1,2025-05-19
124,H00384,H00409,9,9,5,1,2025-05-19
124,H00389,H00383,9,9,8,0,2025-05-19
124,H00397,H00389,9,9,20,1,2025-05-19
124,H00400,H00307,9,6,3,0,2025-05-19
124,H00402,H00381,9,9,3,0,2025-05-19
124,H00412,H00726,10,16,6,1,2025-05-19
124,H00447,H00454,10,10,5,1,2025-05-19
124,H00449,H00434,10,10,22,0,2025-05-19
124,H00451,H00023,10,0,4,0,2025-05-19
124,H00455,H00277,10,6,16,1,2025-05-19
124,H00464,H00499,11,11,13,0,2025-05-19
124,H00481,H00502,11,11,15,1,2025-05-19
124,H00515,H00643,12,14,3,0,2025-05-19
124,H00519,H00515,12,12,10,1,2025-05-19
124,H00523,H00819,12,19,5,1,2025-05-19
124,H00530,H00328,12,7,2,0,2025-05-19
124,H00537,H00546,12,12,9,0,2025-05-19
124,H00546,H00516,12,12,9,1,2025-05-19
124,H00550,H00540,12,12,12,1,2025-05-19
124,H00560,H00208,12,4,13,1,2025-05-19
124,H00570,H00575,12,12,24,0,2025-05-19
124,H00596,H00600,13,13,3,1,2025-05-19
124,H00600,H00619,13,13,4,1,2025-05-19
124,H00602,H00507,13,11,12,1,2025-05-19
124,H00603,H00580,13,13,16,0,2025-05-19
124,H00619,H00657,13,14,21,0,2025-05-19
124,H00627,H00626,13,13,16,1,2025-05-19
124,H00637,H00643,14,14,20,1,2025-05-19
124,H00638,H00439,14,10,20,1,2025-05-19
124,H00641,H00651,14,14,23,0,2025-05-19
124,H00650,H00641,14,14,8,0,2025-05-19
124,H00665,H00696,15,15,2,0,2025-05-19
124,H00682,H00693,15,15,23,1,2025-05-19
124,H00685,H00694,15,15,3,1,2025-05-19
124,H00694,H00665,15,15,10,1,2025-05-19
124,H00709,H00699,16,15,6,1,2025-05-19
124,H00723,H00672,16,15,17,1,2025-05-19
124,H00728,H00726,16,16,22,0,2025-05-19
124,H00729,H00101,16,2,7,0,2025-05-19
124,H00731,H00722,16,16,8,0,2025-05-19
124,H00754,H00766,17,17,22,1,2025-05-19
124,H00765,H00761,17,17,13,0,2025-05-19
124,H00774,H00270,18,6,11,1,2025-05-19
124,H00776,H00788,18,18,17,1,2025-05-19
124,H00777,H00782,18,18,22,0,2025-05-19
124,H00786,H00114,18,2,7,0,2025-05-19
124,H00787,H00679,18,15,24,0,2025-05-19
124,H00790,H00792,18,18,21,0,2025-05-19
124,H00793,H00674,18,15,2,1,2025-05-19
124,H00805,H00687,18,15,21,0,2025-05-19
124,H00828,H00821,19,19,12,1,2025-05-19
124,H00831,H00841,19,19,7,1,2025-05-19
124,H00833,H00828,19,19,3,0,2025-05-19
124,H00842,H00861,20,20,4,0,2025-05-19
124,H00861,H00914,20,22,7,0,2025-05-19
124,H00872,H00858,20,20,17,1,2025-05-19
124,H00875,H00384,21,9,5,0,2025-05-19
124,H00883,H00844,21,20,4,0,2025-05-19
124,H00884,H00875,21,21,4,1,2025-05-19
124,H00910,H00917,22,22,17,1,2025-05-19
124,H00926,H00867,22,20,16,0,2025-05-19
124,H00938,H00934,23,23,23,0,2025-05-19
124,H00946,H00930,23,23,19,1,2025-05-19
124,H00950,H00929,23,23,20,1,2025-05-19
124,H00958,H00945,23,23,23,1,2025-05-19
124,H00974,H00985,24,24,4,1,2025-05-19
124,H00976,H00993,24,25,20,0,2025-05-19
124,H00991,H01011,25,25,21,0,2025-05-19
124,H00994,H01002,25,25,8,1,2025-05-19
124,H00996,H00296,25,6,20,0,2025-05-19
124,H01000,H01013,25,25,13,1,2025-05-19
124,H01007,H00999,25,25,23,1,2025-05-19
124,H01014,H01001,25,25,21,0,2025-05-19
125,H00003,H00031,0,0,2,1,2025-05-26
125,H00005,H00038,0,0,7,0,2025-05-26
125,H00030,H00589,0,13,15,0,2025-05-26
125,H00051,H00104,1,2,20,1,2025-05-26
125,H00054,H00359,1,8,14,0,2025-05-26
125,H00063,H00095,1,1,16,1,2025-05-26
125,H00069,H00047,1,1,6,0,2025-05-26
125,H00080,H00011,1,0,21,1,2025-05-26
125,H00083,H00208,1,4,19,1,2025-05-26
125,H00097,H00032,1,0,5,0,2025-05-26
125,H00112,H00771,2,17,19,0,2025-05-26
125,H00114,H00109,2,2,5,1,2025-05-26
125,H00117,H00412,2,10,13,1,2025-05-26
125,H00138,H00002,2,0,21,1,2025-05-26
125,H00142,H00707,2,16,20,1,2025-05-26
125,H00145,H00151,3,3,12,1,2025-05-26
125,H00176,H00180,3,3,15,1,2025-05-26
125,H00185,H00171,3,3,10,1,2025-05-26
125,H00223,H00013,4,0,21,1,2025-05-26
125,H00234,H00232,5,5,22,0,2025-05-26
125,H00241,H00171,5,3,20,0,2025-05-26
125,H00254,H00017,5,0,19,0,2025-05-26
125,H00261,H00004,5,0,13,0,2025-05-26
125,H00292,H00306,6,6,5,1,2025-05-26
125,H00293,H00286,6,6,5,1,2025-05-26
125,H00295,H00127,6,2,21,1,2025-05-26
125,H00299,H00277,6,6,8,1,2025-05-26
125,H00344,H00421,8,10,4,1,2025-05-26
125,H00347,H00364,8,8,24,0,2025-05-26
125,H00368,H00375,8,8,11,1,2025-05-26
125,H00370,H00852,8,20,17,1,2025-05-26
125,H00372,H00369,8,8,16,1,2025-05-26
125,H00373,H00015,8,0,8,1,2025-05-26
125,H00379,H00785,9,18,4,0,2025-05-26
125,H00381,H00385,9,9,17,1,2025-05-26
125,H00387,H00383,9,9,23,0,2025-05-26
125,H00391,H00380,9,9,20,0,2025-05-26
125,H00405,H00234,9,5,3,1,2025-05-26
125,H00408,H00396,9,9,13,1,2025-05-26
125,H00412,H00423,10,10,20,1,2025-05-26
125,H00423,H00652,10,14,7,1,2025-05-26
125,H00427,H00491,10,11,13,1,2025-05-26
125,H00446,H00469,10,11,19,1,2025-05-26
125,H00462,H00414,10,10,15,0,2025-05-26
125,H00476,H00513,11,11,12,0,2025-05-26
125,H00485,H00494,11,11,10,1,2025-05-26
125,H00486,H00505,11,11,7,1,2025-05-26
125,H00487,H00127,11,2,20,0,2025-05-26
125,H00492,H00500,11,11,20,1,2025-05-26
125,H00493,H00462,11,10,12,0,2025-05-26
125,H00515,H00637,12,14,20,0,2025-05-26
125,H00519,H00516,12,12,2,0,2025-05-26
125,H00530,H00245,12,5,19,1,2025-05-26
125,H00533,H00692,12,15,16,0,2025-05-26
125,H00538,H00548,12,12,8,1,2025-05-26
125,H00544,H00550,12,12,19,0,2025-05-26
125,H00555,H00653,12,14,24,1,2025-05-26
125,H00561,H00528,12,12,13,1,2025-05-26
125,H00564,H00536,12,12,2,0,2025-05-26
125,H00602,H00598,13,13,23,1,2025-05-26
125,H00611,H00172,13,3,23,1,2025-05-26
125,H00614,H00418,13,10,20,0,2025-05-26
125,H00625,H00836,13,19,13,0,2025-05-26
125,H00629,H00646,14,14,3,1,2025-05-26
125,H00642,H00017,14,0,6,0,2025-05-26
125,H00647,H00620,14,13,9,1,2025-05-26
125,H00662,H00454,14,10,19,1,2025-05-26
125,H00678,H00677,15,15,11,0,2025-05-26
125,H00697,H00689,15,15,6,1,2025-05-26
125,H00700,H00022,15,0,16,1,2025-05-26
125,H00705,H00728,16,16,24,0,2025-05-26
125,H00711,H00704,16,16,9,0,2025-05-26
125,H00712,H00701,16,16,21,1,2025-05-26
125,H00713,H00720,16,16,24,0,2025-05-26
125,H00733,H00263,16,5,2,0,2025-05-26
125,H00746,H00472,17,11,4,1,2025-05-26
125,H00750,H00752,17,17,16,0,2025-05-26
125,H00754,H00740,17,17,23,1,2025-05-26
125,H00757,H00668,17,15,21,1,2025-05-26
125,H00767,H00749,17,17,15,1,2025-05-26
125,H00770,H00785,17,18,11,0,2025-05-26
125,H00774,H00783,18,18,17,1,2025-05-26
125,H00779,H00697,18,15,22,1,2025-05-26
125,H00788,H00788,18,18,9,0,2025-05-26
125,H00799,H00790,18,18,15,1,2025-05-26
125,H00819,H00368,19,8,11,1,2025-05-26
125,H00826,H00978,19,24,14,0,2025-05-26
125,H00829,H00812,19,19,3,0,2025-05-26
125,H00843,H00891,20,21,11,1,2025-05-26
125,H00868,H00844,20,20,8,0,2025-05-26
125,H00875,H00876,21,21,12,0,2025-05-26
125,H00897,H00848,21,20,10,0,2025-05-26
125,H00900,H00890,21,21,19,1,2025-05-26
125,H00906,H00904,22,22,7,0,2025-05-26
125,H00921,H00912,22,22,11,1,2025-05-26
125,H00934,H00298,23,6,23,1,2025-05-26
125,H00940,H00941,23,23,4,1,2025-05-26
125,H00946,H00933,23,23,3,1,2025-05-26
125,H00954,H00931,23,23,7,0,2025-05-26
125,H00969,H00916,24,22,19,0,2025-05-26
125,H00983,H00971,24,24,20,1,2025-05-26
125,H00994,H01017,25,25,7,0,2025-05-26
125,H01007,H00847,25,20,5,1,2025-05-26
125,H01017,H00992,25,25,24,1,2025-05-26
126,H00009,H00037,0,0,15,1,2025-06-02
126,H00014,H00038,0,0,3,1,2025-06-02
126,H00026,H00026,0,0,20,0,2025-06-02
126,H00027,H00133,0,2,18,0,2025-06-02
126,H00029,H00037,0,0,7,1,2025-06-02
126,H00042,H00076,1,1,14,0,2025-06-02
126,H00053,H00044,1,1,23,1,2025-06-02
126,H00060,H00051,1,1,13,1,2025-06-02
126,H00062,H00639,1,14,5,1,2025-06-02
126,H00063,H00057,1,1,21,0,2025-06-02
126,H00073,H00204,1,4,10,1,2025-06-02
126,H00074,H00097,1,1,10,1,2025-06-02
126,H00075,H00437,1,10,2,1,2025-06-02
126,H00076,H00065,1,1,15,1,2025-06-02
126,H00086,H00089,1,1,2,0,2025-06-02
126,H00089,H00061,1,1,18,1,2025-06-02
126,H00090,H00102,1,2,8,1,2025-06-02
126,H00095,H00000,1,0,4,1,2025-06-02
126,H00098,H00044,1,1,12,0,2025-06-02
126,H00099,H00140,2,2,20,1,2025-06-02
126,H00114,H00113,2,2,17,0,2025-06-02
126,H00119,H00151,2,3,4,0,2025-06-02
126,H00122,H00718,2,16,14,0,2025-06-02
126,H00165,H00165,3,3,24,0,2025-06-02
126,H00193,H00213,4,4,11,1,2025-06-02
126,H00226,H00038,4,0,4,0,2025-06-02
126,H00231,H00008,4,0,23,1,2025-06-02
126,H00256,H00240,5,5,16,1,2025-06-02
126,H00287,H00437,6,10,3,1,2025-06-02
126,H00299,H00179,6,3,22,0,2025-06-02
126,H00315,H00310,7,7,16,1,2025-06-02
126,H00326,H00326,7,7,14,0,2025-06-02
126,H00337,H00013,7,0,2,0,2025-06-02
126,H00370,H00350,8,8,13,1,2025-06-02
126,H00379,H00410,9,9,11,1,2025-06-02
126,H00386,H00394,9,9,12,0,2025-06-02
126,H00394,H00395,9,9,3,0,2025-06-02
126,H00395,H00393,9,9,19,0,2025-06-02
126,H00402,H00027,9,0,21,1,2025-06-02
126,H00417,H00461,10,10,2,1,2025-06-02
126,H00420,H00447,10,10,10,1,2025-06-02
126,H00422,H00439,10,10,11,1,2025-06-02
126,H00428,H00902,10,21,10,1,2025-06-02
126,H00481,H00487,11,11,19,1,2025-06-02
126,H00482,H00510,11,11,18,0,2025-06-02
126,H00484,H00452,11,10,14,0,2025-06-02
126,H00503,H00760,11,17,6,1,2025-06-02
126,H00511,H00511,11,11,9,0,2025-06-02
126,H00513,H00505,11,11,6,1,2025-06-02
126,H00526,H00554,12,12,3,1,2025-06-02
126,H00535,H00564,12,12,13,1,2025-06-02
126,H00537,H00572,12,12,16,0,2025-06-02
126,H00544,H00650,12,14,6,0,2025-06-02
126,H00548,H00000,12,0,11,0,2025-06-02
126,H00558,H00571,12,12,16,0,2025-06-02
126,H00562,H00518,12,12,24,1,2025-06-02
126,H00567,H00518,12,12,9,0,2025-06-02
126,H00575,H00557,12,12,4,1,2025-06-02
126,H00576,H00554,12,12,10,1,2025-06-02
126,H00584,H00584,13,13,4,1,2025-06-02
126,H00591,H00426,13,10,16,0,2025-06-02
126,H00595,H00760,13,17,21,1,2025-06-02
126,H00600,H00368,13,8,5,0,2025-06-02
126,H00603,H00599,13,13,20,1,2025-06-02
126,H00630,H00629,14,14,9,1,2025-06-02
126,H00631,H00523,14,12,17,1,2025-06-02
126,H00633,H00471,14,11,15,1,2025-06-02
126,H00642,H00142,14,2,19,1,2025-06-02
126,H00644,H00552,14,12,6,1,2025-06-02
126,H00656,H00629,14,14,21,1,2025-06-02
126,H00657,H01017,14,25,16,0,2025-06-02
126,H00665,H00676,15,15,5,1,2025-06-02
126,H00676,H00667,15,15,8,1,2025-06-02
126,H00679,H00650,15,14,9,0,2025-06-02
126,H00682,H00018,15,0,12,0,2025-06-02
126,H00683,H00666,15,15,10,0,2025-06-02
126,H00687,H00700,15,15,16,0,2025-06-02
126,H00690,H00498,15,11,15,1,2025-06-02
126,H00706,H00529,16,12,19,1,2025-06-02
126,H00714,H00717,16,16,13,1,2025-06-02
126,H00717,H00458,16,10,13,0,2025-06-02
126,H00718,H00693,16,15,10,1,2025-06-02
126,H00720,H00733,16,16,10,0,2025-06-02
126,H00721,H00649,16,14,21,1,2025-06-02
126,H00723,H00712,16,16,24,1,2025-06-02
126,H00726,H00663,16,14,21,0,2025-06-02
126,H00727,H00719,16,16,4,1,2025-06-02
126,H00739,H00720,16,16,13,0,2025-06-02
126,H00755,H00685,17,15,16,0,2025-06-02
126,H00762,H00767,17,17,2,0,2025-06-02
126,H00802,H00016,18,0,20,1,2025-06-02
126,H00806,H00804,18,18,14,1,2025-06-02
126,H00820,H00825,19,19,3,1,2025-06-02
126,H00842,H01001,20,25,7,1,2025-06-02
126,H00844,H00775,20,18,7,1,2025-06-02
126,H00851,H01006,20,25,3,1,2025-06-02
126,H00859,H00866,20,20,21,0,2025-06-02
126,H00867,H00865,20,20,8,0,2025-06-02
126,H00880,H00295,21,6,21,1,2025-06-02
126,H00886,H00887,21,21,7,1,2025-06-02
126,H00914,H00944,22,23,13,1,2025-06-02
126,H00916,H00796,22,18,3,1,2025-06-02
126,H00920,H00922,22,22,21,1,2025-06-02
126,H00928,H00908,22,22,7,0,2025-06-02
126,H00930,H00932,23,23,18,1,2025-06-02
126,H00946,H00964,23,23,15,1,2025-06-02
126,H00966,H00777,24,18,5,1,2025-06-02
126,H00972,H00842,24,20,8,0,2025-06-02
126,H00978,H00439,24,10,18,1,2025-06-02
126,H00991,H00980,25,24,3,1,2025-06-02
126,H00995,H01011,25,25,3,1,2025-06-02
126,H01004,H01011,25,25,7,1,2025-06-02
126,H01019,H01006,25,25,18,0,2025-06-02
127,H00005,H00654,0,14,4,0,2025-06-09
127,H00006,H00013,0,0,11,0,2025-06-09
127,H00014,H00003,0,0,16,1,2025-06-09
127,H00034,H00021,0,0,16,0,2025-06-09
127,H00043,H00063,1,1,2,0,2025-06-09
127,H00046,H00051,1,1,15,1,2025-06-09
127,H00048,H00781,1,18,8,1,2025-06-09
127,H00050,H00086,1,1,19,1,2025-06-09
127,H00053,H00093,1,1,19,1,2025-06-09
127,H00054,H00092,1,1,5,0,2025-06-09
127,H00058,H00658,1,14,9,1,2025-06-09
127,H00072,H00048,1,1,9,1,2025-06-09
127,H00080,H00660,1,14,10,1,2025-06-09
127,H00089,H00049,1,1,22,1,2025-06-09
127,H00090,H00064,1,1,6,1,2025-06-09
127,H00099,H00101,2,2,11,0,2025-06-09
127,H00110,H00131,2,2,4,1,2025-06-09
127,H00128,H00640,2,14,24,0,2025-06-09
127,H00141,H00142,2,2,20,1,2025-06-09
127,H00173,H00847,3,20,15,1,2025-06-09
127,H00176,H00156,3,3,16,0,2025-06-09
127,H00181,H00188,3,4,8,0,2025-06-09
127,H00185,H00174,3,3,4,0,2025-06-09
127,H00205,H00192,4,4,14,1,2025-06-09
127,H00222,H00021,4,0,5,0,2025-06-09
127,H00230,H00399,4,9,12,1,2025-06-09
127,H00232,H00266,5,6,5,0,2025-06-09
127,H00247,H00342,5,7,8,0,2025-06-09
127,H00255,H00247,5,5,21,0,2025-06-09
127,H00260,H00236,5,5,3,0,2025-06-09
127,H00274,H00276,6,6,9,0,2025-06-09
127,H00281,H00358,6,8,24,0,2025-06-09
127,H00284,H00271,6,6,4,0,2025-06-09
127,H00330,H00308,7,7,21,1,2025-06-09
127,H00343,H00047,7,1,18,0,2025-06-09
127,H00356,H00696,8,15,7,1,2025-06-09
127,H00378,H00368,8,8,12,1,2025-06-09
127,H00379,H00291,9,6,9,1,2025-06-09
127,H00384,H00389,9,9,17,1,2025-06-09
127,H00386,H00402,9,9,20,1,2025-06-09
127,H00398,H00234,9,5,23,0,2025-06-09
127,H00403,H00398,9,9,22,1,2025-06-09
127,H00404,H00409,9,9,18,0,2025-06-09
127,H00408,H00436,9,10,18,1,2025-06-09
127,H00412,H00004,10,0,22,1,2025-06-09
